date,GMKN
2026-03-05,160.46
2026-03-06,159.3
2026-03-09,157.8
2026-03-10,157.06
2026-03-11,156.4
2026-03-12,155.46
2026-03-13,155.24
2026-03-16,154.16
2026-03-17,153.98
2026-03-18,152.14
2026-03-19,152.52
2026-03-20,152.54
2026-03-23,147.84
2026-03-24,145.98
2026-03-25,146.72
2026-03-26,143.68
2026-03-27,140.2
2026-03-30,141.16
2026-03-31,139.9
2026-04-01,140.02
2026-04-02,137.02
2026-04-03,133.9
2026-04-06,137.3
2026-04-07,135.0
2026-04-08,136.54
2026-04-09,135.48
2026-04-10,134.24
2026-04-13,131.36
2026-04-14,132.02
2026-04-15,134.2
2026-04-16,136.16
2026-04-17,137.68
2026-04-20,139.22
2026-04-21,141.22
2026-04-22,140.82
2026-04-23,139.6
2026-04-24,137.76
2026-04-27,137.1
2026-04-28,135.22
2026-04-29,128.62
2026-04-30,129.54
2026-05-04,124.7
2026-05-05,126.86
2026-05-06,128.06
2026-05-07,128.98
2026-05-08,130.28
2026-05-11,133.36
2026-05-12,133.98
2026-05-13,133.68
2026-05-14,130.6
2026-05-15,127.94
2026-05-18,129.18
2026-05-19,128.96
2026-05-20,127.06
2026-05-21,128.8
2026-05-22,127.96
2026-05-25,127.86
2026-05-26,127.88
2026-05-27,127.34
2026-05-28,125.62
2026-05-29,125.88
2026-06-01,126.46
2026-06-02,133.98
2026-06-03,131.0
2026-06-04,133.4
2026-06-05,133.1
2026-06-08,130.0
2026-06-09,131.38
2026-06-10,128.24
2026-06-11,129.52
2026-06-15,136.8
2026-06-16,135.64
2026-06-17,137.26
2026-06-18,137.92
2026-06-19,131.7
2026-06-22,130.28
2026-06-23,127.8
2026-06-24,122.48
2026-06-25,120.94
2026-06-26,126.8
2026-06-29,130.98
2026-06-30,127.94
2026-07-01,127.32
2026-07-02,122.12
2026-07-03,122.78
2026-07-06,120.58
2026-07-07,119.2
2026-07-08,112.54
2026-07-09,109.42
2026-07-10,109.22
2026-07-13,107.96
2026-07-14,108.9
2026-07-15,103.14
2026-07-16,98.84
2026-07-17,96.54
2026-07-20,107.32
2026-07-21,110.22
2026-07-22,111.92
2026-07-23,108.42
2026-07-24,111.8
2026-07-27,113.74
2026-07-28,113.38
2026-07-29,114.46
2026-07-30,114.44
2026-07-31,119.98
2026-08-03,121.78
2026-08-04,125.5
2026-08-05,127.7
2026-08-06,125.2
2026-08-07,122.66
2026-08-10,125.68
2026-08-11,124.92
2026-08-12,122.14
2026-08-13,120.26
2026-08-14,114.74
2026-08-17,112.98
2026-08-18,117.08
2026-08-19,122.12
2026-08-20,119.84
2026-08-21,124.62
2026-08-24,121.5
2026-08-25,122.6
2026-08-26,116.88
2026-08-27,119.78
2026-08-28,119.46
2026-08-31,127.8
2026-09-01,125.6
2026-09-02,129.2
2026-09-03,131.32
2026-09-04,130.3
2026-09-07,131.92
2026-09-08,134.28
2026-09-09,134.54
2026-09-10,132.3
2026-09-11,131.0
2026-09-14,130.16
2026-09-15,129.96
2026-09-16,128.8
2026-09-17,129.42
